id_dim_personne,id_parain
6778415492,6309052398
6778416234,3036852662
6778417824,3745560180
6778422642,936720708
6778424461,6477526083
6778425783,6727965693
6778427424,5358966040
6778430224,4254557210
6778431499,3355051557
6778431853,NULL
6778437866,6503707042
6778439966,5471974476
6778440249,NULL
6778446070,6498487226
6778446639,6727320705
6778447093,NULL
6778447879,NULL
6778447968,5629991475
6778448774,4418749161
6778449225,6488816575
6778450634,6706223746
6778451315,NULL
6778452025,5826885160
6778453501,3462394894
6778453942,6316676115
6778455116,NULL
6778455388,6722169094
6778456955,6568274616
6778457153,NULL
6778458903,NULL
6778459102,6704902672
6778459116,2517892171
6778460712,NULL
6778462352,5574681906
6778463157,NULL
6778463858,5568711528
6778464384,NULL
6778465481,3683512926
6778467146,5053533691
6778472323,6504128478
6778476631,1791129939
6778477179,6552641432
6778477242,NULL
6778477350,NULL
6778477650,6084710208
6778478118,NULL
6778479969,NULL
6778480831,6538755465
6778482317,5610903099
6778483130,5972383504
6778484439,5053533691
6778484579,325038183
6778485578,4406578116
6778485789,5168077217
6778486335,NULL
6778486488,3085534523
6778487131,NULL
6778487287,4362611713
6778487916,3949871432
6778487999,6504128478
6778489553,5735166226
6778490516,NULL
6778493355,NULL
6778493464,4237881686
6778494682,6421269783
6778496263,5812811089
6778497307,6373124878
6778497588,6709950927
6778498519,5607388992
6778500283,3531137017
6778500361,5523448343
6778500636,NULL
6778501468,6516257183
6778501869,6660800463
6778503183,NULL
6778504383,5347620219
6778505144,6727965693
6778505168,6312796160
6778505243,4905276998
6778506224,6421127019
6778509063,5923071322
6778509551,5675767326
6778512676,5631076038
6778513310,5736382573
6778513670,2167598220
6778514785,NULL
6778516049,6504110878
6778516295,6737212997
6778517778,6510162819
6778517886,NULL
6778518331,3430448752
6778518689,6177824281
6778519421,NULL
6778519597,NULL
6778522545,3891664293
6778522759,NULL
6778525900,6727965693
6778528052,6701732166
6778528672,6621360326
6778530488,6402882809
6778530976,6131220861
6778531085,3195214263
6778531437,6734285020
6778532700,3400789635
6778533180,NULL
6778533919,6727852372
6778534101,5919632159
6778534904,6734285020
6778535282,6655352404
6778536542,3582600431
6778537184,NULL
6778537729,6546653953
6778537904,6727965693
6778539234,6499875732
6778541853,6706029297
6778544736,NULL
6778544928,NULL
6778545527,NULL
6778545856,6696298070
6778546444,2889060051
6778548265,2335681961
6778548344,1720985287
6778548786,3306942957
6778551732,6727965693
6778552335,6186986386
6778554505,6481895190
6778554546,6177821214
6778554881,5446736523
6778555365,NULL
6778555685,2985642563
6778556347,2199080247
6778556796,2914428718
6778558434,NULL
6778558493,6709950927
6778558837,4863736183
6778561139,3224315803
6778561415,NULL
6778563272,6252018446
6778563832,6727965693
6778563939,4012886192
6778564721,NULL
6778565409,6481757582
6778567512,NULL
6778568079,5275407960
6778568499,5015099608
6778570011,3875013279
6778570940,6598755371
6778571224,5938775858
6778572395,NULL
6778573317,4660778343
6778573457,6704917429
6778573486,NULL
6778573651,6734290216
6778576527,NULL
6778581396,6356445884
6778583765,6660830063
6778584138,4264019487
6778585567,6734285020
6778593723,NULL
6778596037,5735234630
6778597516,6230858036
6778598187,6621096766
6778602557,NULL
6778603831,NULL
6778606281,NULL
6778606955,2997533699
6778609184,6633681885
6778612732,6696103223
6778615240,6316685869
6778616512,6552686902
6778617679,1570972769
6778617744,6709950927
6778618527,1851666438
6778621195,NULL
6778621560,NULL
6778622917,NULL
6778623090,6528546345
6778623383,5785462753
6778624084,6675749125
6778627199,2079586972
6778627978,NULL
6778628661,6704921473
6778628733,5903888646
6778629272,NULL
6778630599,NULL
6778632236,5917811336
6778632293,5785093792
6778633649,NULL
6778637107,NULL
6778638742,NULL
6778639098,6710001856
6778640574,6727320705
6778643727,4698385858
6778643902,3236358869
6778647185,5690831817
6778652288,NULL
6778652772,5693025647
6781747975,4891399597
6781754586,4231745050
6781755856,4867715552
6781758331,NULL
6781759384,NULL
6781761128,6181792069
6781763108,NULL
6781768826,NULL
6781769411,NULL
6781770143,3190067690
6781771870,2495375337
6781776794,6437834387
6781779293,382563523
6781780706,6504014048
6781787512,6633681885
6781790421,3092641241
6781791695,6660396543
6781793641,3150060229
6781797013,6162495576
6781800021,2868901398
6781803349,NULL
6781804082,6727449565
6781805704,3060556018
6781807217,6701870461
6781808761,6580975613
6781811483,NULL
6781813743,1741525924
6781816043,NULL
6781816750,6335659389
6781818895,1214567483
6781819624,4264128503
6781820170,NULL
6781820766,228268
6781831866,6637439408
6781833930,NULL
6781835002,NULL
6781835830,2604693313
6781839798,NULL
6781841234,NULL
6781845992,6327642574
6781846222,6084686624
6781846907,186347
6781847438,3021766212
6781855885,2072748637
6781861845,NULL
6781871869,NULL
6781872128,NULL
6781877853,NULL
6781881390,5191900652
6781883668,NULL
6781886192,NULL
6781887974,NULL
6781890968,NULL
6781893018,6166199067
6781894853,6792100749
6781895203,NULL
6782289577,307298843
6782933125,6710256049
6782933715,NULL
6782933730,2172863127
6782934713,NULL
6783013788,4352501273
6783139799,NULL
6783418813,5889616402
6783485617,NULL
6784627810,NULL
6784719689,NULL
6784931163,3796870542
6785065779,NULL
6785066175,898775479
6785068419,6704642131
6785069096,NULL
6785069728,NULL
6785071090,NULL
6785072056,NULL
6785073299,NULL
6785079484,6638665219
6785079558,6533220969
6785080767,NULL
6785081354,6327350559
6785082644,NULL
6785083516,NULL
6785083782,2759195670
6785086270,NULL
6785086385,6415067704
6785091109,5046944026
6785092108,3817868046
6785094607,NULL
6785099829,4338000895
6785100507,NULL
6785100855,6675603605
6785105084,3398303096
6785106237,5686782078
6785106568,NULL
6785108932,NULL
6785114439,NULL
6785116592,NULL
6785117097,NULL
6785119161,6084571958
6785119672,6504096127
6785125314,NULL
6785126837,NULL
6785130514,NULL
6785133646,NULL
6785138310,182157
6785144476,6701720417
6785154784,NULL
6785154961,NULL
6785157841,NULL
6785159739,5984494918
6785160284,5339340474
6785166551,6186466299
6785173403,6516293066
6785174887,5382769840
6785174904,6498394416
6785178594,4111036066
6785179213,6331755688
6785179284,6709656519
6785182245,NULL
6785182705,4777882970
6785185277,NULL
6785196440,NULL
6785198317,NULL
6785200771,6510163166
6785202246,6482018421
6785202403,5726302229
6785203366,2387954189
6785203597,6206325608
6785206080,NULL
6785206115,NULL
6785213712,NULL
6785218114,NULL
6785220517,2729342249
6785223103,2538520078
6785231239,6734311833
6785231536,NULL
6785235708,NULL
6785237413,NULL
6785239374,6637523501
6785240012,NULL
6785241088,5195760823
6785244250,6660839273
6785244954,6734246096
6785245254,6706014747
6785246237,6327350559
6785250350,NULL
6785258780,6509956473
6785263661,6716279595
6785266044,4044108910
6785273560,NULL
6785281916,NULL
6785282653,6704920389
6785283275,667399596
6785286659,NULL
6785287785,2046817396
6785288149,6671883585
6785288242,5894880969
6785288853,1841010800
6785289306,5179934988
6785289385,6510193419
6785292616,NULL
6785294211,6586523435
6785294975,NULL
6785295710,NULL
6785295860,6675607149
6785297596,5666617562
6785297676,6477359910
6785304713,NULL
6785308031,3338617112
6785308420,116843
6785313316,NULL
6785321138,3925900611
6785327571,6727543760
6785328550,NULL
6785328585,6087806380
6785331838,6706161881
6785331907,5789432972
6785335174,3017628710
6785336001,NULL
6785339306,5654074805
6785346416,573098249
6785347303,561258426
6785349144,NULL
6785364524,NULL
6785367552,6586505009
6785368386,1602329771
6785370811,NULL
6785371070,NULL
6785373099,1822457531
6785376184,NULL
6785376663,NULL
6785377487,1875120489
6785380685,6675603605
6785382595,NULL
6785383327,5717776479
6785383460,NULL
6785383574,NULL
6785384829,2074421452
6785385540,NULL
6785385848,NULL
6785404129,6313207921
6785405052,NULL
6785405601,6533021703
6785407946,NULL
6785412048,4963191459
6785413158,1566419283
6785413230,NULL
6785416037,3925900611
6785416996,NULL
6785421517,NULL
6785423136,6675603605
6785424451,3643871550
6785424772,4530268488
6785424905,5729708386
6785425352,1810943686
6785427393,6682284454
6785429040,1543181597
6785436925,6211397299
6785440025,NULL
6785441013,NULL
6785441023,NULL
6785446114,NULL
6785447285,6481777591
6785447941,NULL
6785448807,NULL
6785451058,3337177539
6785451789,NULL
6785453700,5909191857
6785455785,NULL
6785463298,3663355119
6785470087,2082775316
6785473110,2956717026
6785396276,NULL
6785396040,4949275157
6785390515,NULL
6785474255,2599791170
6785477048,5417620342
6785477110,4111036066
6785477827,NULL
6785478830,6711340088
6785479229,6716110193
6785479937,5225680753
6785481419,6488782549
6785482841,6546983364
6785484396,NULL
6785485488,5909191857
6785485840,NULL
6785486881,1583234562
6785490126,4891183270
6785490530,6504128478
6785492566,4683959981
6785493571,6704691105
6785495412,NULL
6785496173,6534626138
6785497628,2437030502
6785499953,4175376325
6785500514,6701663857
6785501318,6417783663
6785501652,1306326500
6785502170,6074368882
6785502187,6704691105
6785503259,NULL
6785503825,6385415240
6785504391,NULL
6785506264,198939
6785507016,3259215695
6785507450,NULL
6785507483,5417620042
6785510759,6586841263
6785512239,NULL
6785512915,6628078698
6785513102,4295061910
6786411025,6437848861
6786412501,NULL
6786413947,6045332455
6786414035,NULL
6786415735,NULL
6786416323,NULL
6786419396,NULL
6786420745,2991156954
6786421543,6252238818
6786425133,NULL
6786425181,5744542301
6786425232,6558260294
6786430398,NULL
6786431563,NULL
6786433454,NULL
6786434270,6534644621
6786434475,331309206
6786435812,2174504886
6786436664,132212
6786438466,6704920389
6786439441,6660889923
6786440449,6706161881
6786440552,NULL
6786440727,NULL
6786441589,5076043047
6786442039,6706273914
6786442100,6734311833
6786442213,NULL
6786443686,NULL
6786444693,3301909861
6786445238,6704975784
6786445444,5686688685
6786446842,5671264933
6786447399,5497494897
6786449008,3005
6786449623,NULL
6786449895,6706149391
6786450103,6716110193
6786450920,NULL
6786451131,NULL
6786451287,6322713781
6786452251,5647790987
6786453333,5671343889
6786453577,4863898734
6786456695,5740219247
6786456915,NULL
6786457179,6580671220
6786458557,5408637764
6786459611,6177824281
6786459845,752948977
6786460252,NULL
6786460815,4428130693
6786460820,5949052895
6786462404,6312639454
6786463449,6655323895
6786463997,6642495163
6786464907,6598809619
6786465058,4459722362
6786465475,NULL
6786466790,6504096127
6786467512,NULL
6786467537,NULL
6786467601,5327842784
6786471808,NULL
6786472870,5919657382
6786473069,6534785151
6786473242,NULL
6786473644,6602003662
6786475211,6211492070
6786478753,NULL
6786480047,6628078698
6786480859,6534557401
6786481005,6488850175
6786482856,6385200933
6786482922,5708874595
6786483413,NULL
6786484412,6706273914
6786484686,4309687940
6786484795,6421645732
6786484935,2447847493
6786486223,NULL
6786486680,NULL
6786488299,NULL
6786489081,3609826426
6786492149,3203021760
6786492772,6275166609
6786493884,6701663857
6786493950,6510163166
6786494235,NULL
6786498264,NULL
6786499501,6682539350
6786499859,6280344951
6786500321,3436121755
6786501832,6053444796
6786503106,6598809619
6786505336,236766085
6786505881,NULL
6786506454,4117374600
6786507605,6498525201
6786508113,6049730280
6786508197,2904728921
6786508579,6621360326
6786510361,NULL
6786510479,5824363600
6786511132,6704920389
6786512063,6614608106
6786512345,5523544137
6786512411,5523544137
6786514498,5523544137
6786514706,5523544137
6786515647,NULL
6786515892,NULL
6786516737,NULL
6786516903,NULL
6786517953,NULL
6786518725,2652349110
6786520700,3270526703
6786522258,6655288290
6786522938,5740066956
6786523598,5286945645
6786523893,5540467039
6786524118,5980774336
6786524771,NULL
6786524914,3338612995
6786525715,NULL
6786525928,4963112033
6786527061,NULL
6786528133,NULL
6786528802,NULL
6786529088,6670551254
6786531216,3727681913
6786534497,971149402
6786568009,NULL
6786569035,NULL
6787548037,NULL
6788710819,NULL
6790305290,NULL
6790305897,NULL
6791218921,5801975769
6791219370,NULL
6791679026,4777882970
6791685338,2099543162
6791686907,6681988056
6791689639,NULL
6791719133,3661420690
6791721310,6510588158
6791724781,5218649550
6791724803,NULL
6791735760,6701975688
6791738694,3954345603
6791747027,5520303312
6791748726,2533444129
6791749430,6667237588
6791763541,6376942397
6791768938,NULL
6791773054,NULL
6791774102,NULL
6791779907,6573931993
6791788770,4406103726
6791789573,3510842598
6791791095,6059976938
6791796890,NULL
6791797393,2956717026
6791799191,6366512455
6791799557,NULL
6791801803,2962436318
6791803975,6649658668
6791804774,2234340069
6791805191,NULL
6791807363,NULL
6791807431,6667237588
6791808757,NULL
6791812355,5967408157
6791814292,5781922893
6791817855,6144546638
6791818036,5662946988
6791819850,NULL
6791823873,2078020919
6791824867,6202233816
6791831483,6151257252
6791831536,5054798686
6791832757,6734285020
6791834064,NULL
6791837133,4281005681
6791838271,5073270735
6791839416,NULL
6791840585,2575788923
6791840665,6202233816
6791847646,NULL
6791848674,2541902339
6791849562,6538776055
6791851706,NULL
6791852128,NULL
6791855650,NULL
6791856185,NULL
6791862386,1553986185
6791863726,NULL
6791864031,5599099317
6791865497,NULL
6791866488,NULL
6791871251,2676950436
6791872604,NULL
6791877783,NULL
6791882657,2428796900
6791884242,5794354158
6791884926,3324869808
6791885280,3019803221
6791885311,NULL
6791885398,6565087306
6791888640,NULL
6791889306,6670607940
6791895556,6565087306
6791896650,NULL
6791897798,5654506715
6791900322,6592707321
6791910804,NULL
6791911917,NULL
6791920957,6448187611
6791921651,NULL
6791925474,4359758187
6791925572,1431896917
6791926218,NULL
6791927532,4825914952
6792100208,NULL
6792100749,3704432313
6792105377,6706131258
6792107505,NULL
6792108768,6586629716
6792108876,4581930150
6792114592,NULL
6792114630,6515828649
6792116137,6738549273
6792119860,4624452928
6792123266,2852571130
6792124131,NULL
6792125056,NULL
6792130236,5465977424
6792130786,6285692545
6792132683,NULL
6792132989,NULL
6792133204,NULL
6792134144,NULL
6792134684,3588652883
6792137752,6546647130
6792141129,4074812415
6792141533,NULL
6792142490,NULL
6792143980,NULL
6792144520,6734222313
6792144968,NULL
6792145375,2316440126
6792146006,NULL
6792146056,NULL
6792146624,5540445320
6792151600,4988737256
6792153111,NULL
6792154018,3776580263
6792154266,4185335418
6792154369,5284990599
6792155566,6704927132
6792160774,2425230604
6792167668,6385482091
6792169047,NULL
6792169099,3134615550
6792171287,1879460821
6792172542,NULL
6792172821,6275330898
6792172862,5714323081
6792173128,NULL
6792179167,6127627079
6792181846,4184370333
6792183094,5531924788
6792183599,2219970758
6792183647,5012075961
6792186632,6544069579
6792188096,NULL
6792188226,6546737203
6792188270,5650684605
6792192883,6681904527
6792194713,NULL
6792199322,6320412237
6792200541,155996
6792205231,6157421114
6792206540,NULL
6792206893,3784220362
6792208631,5026688016
6792212119,6503918598
6792216621,6117320366
6792216790,330371623
6792217836,NULL
6792218180,5762482723
6792218474,NULL
6792219273,6059329987
6792221724,3462365514
6792227245,2316467892
6792227639,6516219471
6792233196,NULL
6792238708,6643130484
6792240637,NULL
6792241834,6347542754
6792244036,6546326188
6792244458,6706070505
6792245354,4511128394
6792248392,NULL
6792253179,NULL
6792254670,2182550488
6792255430,NULL
6792255495,4459732255
6792256855,NULL
6792258158,NULL
6792259262,6313202868
6792259810,NULL
6792261236,6429707740
6792261516,6716110193
6792261878,6733835819
6792264203,NULL
6792264681,2301659457
6792264719,5873364521
6792264949,6581033894
6792265253,NULL
6792272965,6416502221
6792273879,5770912459
6792275395,NULL
6792276591,NULL
6792283065,4175376325
6792283332,5592802199
6792290167,6538955999
6792290270,6720513226
6792291483,5448886309
6792297865,NULL
6792298105,6637412797
6792298734,4959213373
6792301523,5957143898
6792304662,6702001837
6792308513,6533220392
6792308674,NULL
6792309012,NULL
6792309686,NULL
6792310816,2891042863
6792313713,NULL
6792317209,NULL
6792317354,5816699716
6792320802,3762370566
6792321901,NULL
6792321944,NULL
6792328252,6614250885
6792330341,3395582993
6792331278,2857577153
6792332567,NULL
6792334385,NULL
6792334974,NULL
6792337706,5440489982
6792340585,6720554812
6792352889,NULL
6792353109,2824419544
6792356327,6689308872
6792360158,6701972911
6792360505,6327613847
6792363422,NULL
6792383031,NULL
6792383630,6720554812
6792386201,6558351250
6792386283,5779462460
6792386791,2399061083
6792387093,6074472073
6792388681,NULL
6792389318,5758626746
6792392778,NULL
6792393740,6476100373
6792395589,3019803221
6792397610,6682102274
6792399986,6534607586
6792400193,NULL
6792403249,NULL
6792404025,NULL
6792404283,6108616798
6792404496,30185
6792405607,6734311833
6792406256,5662834348
6792408540,NULL
6792408851,6720533116
6792410290,NULL
6792411624,6689076723
6792413070,6580975613
6792416065,NULL
6792420245,5708844400
6792424681,6300429739
6792425256,6709889885
6792425289,3884297538
6792425492,4175376325
6792425613,NULL
6792426257,5780694879
6792426403,NULL
6792428481,NULL
6792429226,NULL
6792431734,6734311833
6792432247,NULL
6792432445,2402706040
6792433156,5082604108
6792433546,6621096766
6792434272,6089251717
6792435068,6574127046
6792436551,NULL
6792436655,NULL
6792439311,2608009488
6792440228,NULL
6792442536,6601635486
6792442658,2747206718
6792443255,NULL
6792444719,6346371877
6792445337,NULL
6792449500,6269935887
6792450203,3792867456
6792450372,3973033231
6792452531,6601700777
6792452966,502446515
6792453100,6716205635
6792453414,6706073886
6792453476,6716387618
6792455311,6403322218
6792455594,6675607149
6792455731,NULL
6792457775,6528489219
6792458001,NULL
6792458370,6667532177
6792460463,NULL
6792461184,5339306838
6792461794,5953320258
6792463451,3867707218
6792465039,NULL
6792465432,2437030502
6792468008,6309052398
6792468306,NULL
6792471338,4266845389
6792471462,6041425490
6792474704,6304337697
6792475092,6223567632
6792475450,6614479403
6792475530,NULL
6792475867,6701981651
6792476436,4406522609
6792478188,6626996548
6792478372,6702001837
6792478495,NULL
6792480466,4678411169
6792482439,330331545
6792483288,NULL
6792484265,NULL
6792485411,6445369530
6792485996,NULL
6792488169,6701981651
6792488589,6696269307
6792488655,NULL
6792489599,1061669396
6792490075,5824363600
6792491283,5824363600
6792491336,NULL
6792491611,2798128342
6792494138,6181834747
6792494441,NULL
6792496192,NULL
6792497820,NULL
6792498625,5440319798
6792499139,NULL
6792499375,NULL
6792500274,382561214
6792500563,6294617736
6792502761,NULL
6792502782,5972464397
6792505717,NULL
6792507255,NULL
6792509044,4572157700
6792509279,570248700
6792509651,NULL
6792509998,1909478965
6792510965,2618081390
6792511274,2908750682
6792511648,NULL
6792511969,2364415955
6792513495,NULL
6792514529,NULL
6792515808,3559129894
6792516828,NULL
6792517908,6135883281
6792518603,NULL
6792519490,NULL
6792519991,NULL
6792520620,6716103474
6792524650,6706070505
6792527253,1106594889
6792527366,NULL
6792528063,NULL
6792528362,6371672679
6792529091,NULL
6792529279,2995185331
6792529948,6682520709
6792530129,4343073889
6792531073,3284046673
6792532148,5520303312
6792539422,NULL
6792540345,6734311833
6792541446,6309180471
6792541573,NULL
6793561351,6727960245
6793652496,6340352247
6793652566,5948999523
6796104800,5421006540
6796344849,3458759294
6796345270,NULL
6797272569,NULL
6797665886,NULL
6797670185,NULL
6797672552,1973818322
6797675369,4606644963
6797676719,5919647980
6797680299,NULL
6797680397,3665828900
6797680487,1751688453
6797682489,6399009738
6797684110,6321511351
6797685519,6670607940
6797685610,5284990599
6797685709,NULL
6797687419,NULL
6797688572,NULL
6797692831,6598692495
6797696647,586605682
6797700467,2142686999
6797700852,NULL
6797701780,4199653842
6797703973,3221403231
6797704328,NULL
6797705208,NULL
6797705250,3515579302
6797705453,NULL
6797705803,NULL
6797708714,NULL
6797710261,6510466495
6797711295,3754837735
6797711580,NULL
6797714248,NULL
6797714879,NULL
6797715321,4107456027
6797715394,NULL
6797720901,NULL
6797726651,5827048131
6797731054,6637527706
6797735576,6509896739
6797736380,NULL
6797736569,1675821154
6797739088,NULL
6797739300,5556710432
6797741810,NULL
6797744712,NULL
6797748461,5857650241
6797751829,NULL
6797754399,5547192227
6797754514,NULL
6797756679,NULL
6797759587,NULL
6797760267,NULL
6797763287,NULL
6797763952,NULL
6797767988,5448886309
6797769745,3777478670
6797772040,6737363411
6797773573,NULL
6797774470,6727942933
6797778028,NULL
6797779403,6655014327
6797780489,2487428195
6797784109,6199381409
6797790856,NULL
6797791790,3539394487
6797799732,NULL
6797802313,NULL
6797803618,5808785683
6797805025,2492144302
6797805036,NULL
6797805788,NULL
6797806512,NULL
6797808633,NULL
6797809207,5933354824
6797811903,5501086852
6797818616,NULL
6797819164,NULL
6797820613,6614239789
6797821893,6274038263
6797823657,NULL
6797825137,NULL
6797825207,NULL
6797827750,NULL
6797828890,NULL
6797832570,NULL
6797835005,NULL
6797839358,6499808193
6797845038,5284990599
6797848424,6174503145
6797848610,5484001071
6797851351,NULL
6797855210,4216497484
6797859825,5693025647
6797871325,5346535824
6797871714,6602025504
6797873798,6421356651
6797875864,6716279595
6797883712,5520303312
6797886722,5671353474
6797886917,5649720674
6797888364,NULL
6797890236,3315860894
6797891847,4855455825
6797895215,NULL
6797896642,6528563078
6797897187,4352406801
6797899010,NULL
6797899314,6614513402
6797899414,1737146742
6797901402,2495494181
6797901578,NULL
6797904297,6381587753
6797907307,NULL
6797908849,NULL
6797910669,2927624141
6797913688,6675603605
6797916366,3017651150
6797922586,6682055151
6797925203,5670123598
6797925534,5650727677
6797927504,NULL
6797927880,NULL
6797931427,NULL
6797933959,264165
6797939812,NULL
6797940719,NULL
6797943794,2316360298
6797947514,NULL
6797964118,6649768945
6797967960,NULL
6797968080,5382560082
6797968752,3570974405
6797976818,2286178059
6797981477,NULL
6797984423,1830425473
6797988335,NULL
6797989729,6760757376
6797995273,936717968
6797995615,NULL
6797996069,5789473701
6798674764,NULL
6798865322,NULL
6798909293,6716573602
6798920931,NULL
6798921156,3206332479
6798921911,5686984319
6798923783,5284990599
6798926312,NULL
6798927849,4139894284
6798929152,3705881106
6798933276,5658788096
6798936372,6273745313
6798941254,NULL
6798943023,188361748
6798945029,NULL
6798945274,NULL
6798947762,NULL
6798947982,NULL
6798948238,5520384518
6798952412,NULL
6798952664,NULL
6798969942,NULL
6798970202,NULL
6798999647,4988737256
6799001420,NULL
6799004206,4607375922
6799005217,6638749908
6799005874,2710418945
6799006233,4057234316
6799006285,6059777941
6799009437,6498543300
6799010876,5225833237
6799010981,NULL
6799013982,4482608048
6799014139,6322753037
6799017582,2598233551
6799022765,NULL
6799022931,NULL
6799026095,2453679592
6799026288,2552621604
6799028538,3790172149
6799029929,1630914830
6799033342,6632290755
6799041136,NULL
6799043955,NULL
6799047197,5756240430
6799051111,6569973200
6799055212,6737212997
6799055353,6737367504
6799057888,NULL
6799059827,1108894822
6799060244,5523448343
6799063570,NULL
6799063904,5893247439
6799065986,NULL
6799069316,6370382069
6799072560,6716330636
6799077038,NULL
6799077043,6737212997
6799077345,NULL
6799077409,6244932497
6799077456,6738549273
6799080401,NULL
6799081398,6393010868
6799085201,NULL
6799098417,3244079692
6799100307,NULL
6799101138,5070098142
6799102212,6706073886
6799102257,5943755893
6799102700,5212012735
6799104523,NULL
6799104628,5011782601
6799105230,NULL
6799106095,NULL
6799106260,5849187828
6799107067,3845432407
6799107312,6166553092
6799107547,NULL
6799107736,NULL
6799107799,5017263809
6799109190,NULL
6799109328,NULL
6799109663,NULL
6799110689,NULL
6799110852,6151257252
6799111708,NULL
6799112817,1790956283
6799112972,6682386014
6799114474,1293409623
6799115827,6532990690
6799117046,5520303312
6799117689,NULL
6799119625,6602040914
6799122327,6510124949
6799122550,6734222313
6799122688,6643099624
6799094826,NULL
6799091687,6411040564
6799089916,NULL
6799089487,6089215249
6799089362,4165787072
6799089144,6696230223
6799088544,6471693057
6799088186,6247870337
6799087475,6660523383
6799123110,6655352404
6799124220,6592407507
6799124766,NULL
6799126247,NULL
6799126540,NULL
6799128465,NULL
6799128559,NULL
6799130078,NULL
6799130591,4967042753
6799131972,2747186949
6799134003,4613672682
6799134952,6696269307
6799135951,NULL
6799136315,NULL
6799138178,NULL
6799138529,6494235287
6799139743,5042958762
6799140380,6727931514
6799140922,6121073989
6799141067,NULL
6799141269,6706273914
6799142880,6565090918
6799147482,NULL
6799147833,5736316797
6799148470,6649759783
6799148737,5382560082
6803840737,6059813894
6805203127,NULL
6805203988,6533189171
6805204247,NULL
6805208685,NULL
6805208870,NULL
6805210378,NULL
6805210642,NULL
6805210742,NULL
6805211025,NULL
6805212930,NULL
6805212966,4324266224
6805213701,6049751104
6805215100,6586915334
6805219360,1431896889
6805219779,NULL
6805221112,NULL
6805221827,5928363071
6805224592,NULL
6805225148,NULL
6805229083,5382560082
6805232104,3340968804
6805232628,6655374728
6805232851,6504089539
6805234192,NULL
6805235138,5326882354
6805235170,6084527877
6805235364,5012152032
6805235797,5180935663
6805235980,3815186311
6805236551,NULL
6805238711,1524955467
6805241511,6558435696
6805246127,NULL
6805248709,6006193597
6805251628,NULL
6805253533,6092907412
6805253570,6195489608
6805255800,1643274854
6805257561,NULL
6805258307,NULL
6805258397,6660830063
6805258597,4680973926
6805258702,6637567594
6805258984,NULL
6805264351,NULL
6805264907,4418735864
6805266692,NULL
6805268645,1279610516
6805268703,5230216949
6805269157,NULL
6805269479,5537170164
6805271782,6558435696
6805271833,6499774508
6805271880,4616422863
6805272083,NULL
6805272436,NULL
6805272962,5971910619
6805273142,126782
6805273374,NULL
6805273379,239179
6805273578,5756158911
6805274141,3021766212
6805277407,5607612346
6805277846,NULL
6805278103,5382560082
6805278294,6638615522
6805280213,2696786385
6805280460,1372186815
6805281389,2555971550
6805282694,4087117799
6805283965,2608057431
6805284651,NULL
6805285110,132811
6805285728,6716330636
6805285792,NULL
6805286459,NULL
6805287056,2293710658
6805288371,2920507411
6805288650,2438664715
6805289008,4593464167
6805289968,5416796898
6805290150,NULL
6805290735,NULL
6805290874,NULL
6805291208,NULL
6805291528,75056
6805292362,6494274771
6805292540,1756574490
6805292784,6419869182
6805293265,NULL
6805294349,6797859825
6805294609,5980779277
6805294821,5382560082
6805295666,4649723873
6805295889,NULL
6805298743,6671714990
6805299116,NULL
6805300289,5919480296
6805300342,3021766212
6805300482,NULL
6805300488,NULL
6805300804,NULL
6805301007,NULL
6805301042,2796052062
6805301421,6064664874
6805305348,5938439591
6805306118,6546274490
6805307194,NULL
6805307588,3208715667
6805308435,3021766212
6805309616,1710596493
6805309649,NULL
6805317058,NULL
6805317451,NULL
6805317489,6395649254
6805317830,NULL
6805317941,6675934669
6805318764,3963350249
6805321430,6558260294
6805321861,NULL
6805323450,6727968156
6805323894,NULL
6805324703,92784
6805325011,6344393414
6805327850,4984683016
6805328835,5382560082
6805329966,5540213589
6805331168,1111231635
6805331224,NULL
6805332103,6675749125
6805332258,NULL
6805332411,5899645782
6805334272,6614352307
6805335035,2770379714
6805335267,NULL
6805335406,5798191165
6805339693,NULL
6805340448,NULL
6805340675,NULL
6805341816,3468129558
6805342378,3902677276
6805342762,4111036066
6805343002,5271929648
6805344979,NULL
6805347848,6356500097
6805349248,NULL
6805349361,4449931360
6805350008,NULL
6805350923,4554442179
6805351206,NULL
6805352188,NULL
6805352579,NULL
6805353171,5722001639
6805353758,5729830250
6805354822,2179142218
6805355229,NULL
6805355974,6742570298
6805358114,NULL
6805358704,39036
6805358898,NULL
6805358929,5409434539
6805360390,6737215929
6805361026,NULL
6805361316,NULL
6805362185,341600170
6805363600,NULL
6805364595,5443409475
6805365228,5824363600
6805365283,2500141896
6805366419,NULL
6805366814,6332136949
6805366913,6649373296
6805367015,NULL
6805369288,6709657161
6805370600,NULL
6805370643,NULL
6805370733,NULL
6805373877,5020098418
6805374560,6696202673
6805374704,5766133441
6805375203,NULL
6805376702,NULL
6805376872,4058816232
6805379795,NULL
6805379989,NULL
6805381455,6395649254
6805382249,5745065460
6805383146,NULL
6805385470,NULL
6805385528,NULL
6805386117,NULL
6805387854,3774093783
6805388141,NULL
6805388964,NULL
6805389267,5757591906
6805389463,5613021434
6805390877,NULL
6805391836,5972464397
6805392162,NULL
6805394401,5358817075
6805395790,6709817078
6805396844,6224650796
6805398433,4185346101
6805399122,NULL
6805399431,2618081390
6805401162,NULL
6805402546,NULL
